uptime;angle;pulse_us;done
37661389;65;1222;0
37673236;89;1488;0
37682031;67;1244;0
37701772;59;1155;0
37712100;65;1222;0
37721746;104;1655;0
37732241;68;1255;0
37741816;85;1444;0
37751815;71;1288;0
37863482;74;1322;0
37872287;55;1111;0
37881686;65;1222;0
37893048;87;1466;0
37902112;67;1244;0
37922441;55;1111;0
37932229;66;1233;0
37942324;67;1244;0
37951770;65;1222;0
37962541;113;1755;0
37972345;71;1288;0
37992131;55;1111;0
38002043;67;1244;0
38012146;97;1577;0
38022263;70;1277;0
38032144;51;1066;0
38041811;65;1222;0
38052727;103;1644;0
38061687;68;1255;0
38092100;67;1244;0
38102168;55;1111;0
38111686;65;1222;0
38123136;124;1877;0
38131708;70;1277;0
38152125;61;1177;0
38162050;71;1288;0
38172153;51;1066;0
38182550;67;1244;0
38192118;110;1722;0
38202117;71;1288;0
38211733;55;1111;0
38221382;65;1222;0
38232678;98;1588;0
38242071;67;1244;0
38261807;55;1111;0
38271701;67;1244;0
38282568;51;1066;0
38292087;65;1222;0
38301297;62;1188;0
38311373;65;1222;0
38322966;120;1833;0
38332144;70;1277;0
38351743;59;1155;0
38361273;66;1233;0
38371724;95;1555;0
38382316;69;1266;0
38391266;62;1188;0
38402191;68;1255;0
38412312;55;1111;0
38421827;65;1222;0
38432873;70;1277;0
38441692;66;1233;0
38461819;86;1455;0
38471820;68;1255;0
38482232;98;1588;0
38492652;70;1277;0
38502269;55;1111;0
38511359;66;1233;0
38522551;74;1322;0
38531694;66;1233;0
38551833;82;1411;0
38561771;68;1255;0
38572205;55;1111;0
38582199;66;1233;0
38592645;122;1855;0
38601809;71;1288;0
38613107;55;1111;0
38622069;67;1244;0
38642048;59;1155;0
38651810;66;1233;0
38661864;78;1366;0
38671796;68;1255;0
38682076;59;1155;0
38691874;64;1211;0
38711748;116;1788;0
38721686;69;1266;0
38731753;59;1155;0
38742283;68;1255;0
38752162;59;1155;0
38761671;65;1222;0
38772675;114;1766;0
38781708;71;1288;0
38802147;59;1155;0
38811270;68;1255;0
38821286;59;1155;0
38831265;68;1255;0
38842297;98;1588;0
38852088;69;1266;0
38963489;71;1288;0
38972274;59;1155;0
38981864;64;1211;0
38992316;71;1288;0
39001260;66;1233;0
39022324;108;1700;0
39032085;69;1266;0
39041741;55;1111;0
39051377;67;1244;0
39062961;55;1111;0
39071940;64;1211;0
39092147;117;1800;0
39102075;69;1266;0
39111729;55;1111;0
39121567;64;1211;0
39133088;125;1888;0
39142069;79;1377;0
39162161;55;1111;0
39172816;66;1233;0
39181751;105;1666;0
39191803;70;1277;0
39202934;59;1155;0
39212053;69;1266;0
39231783;55;1111;0
39241276;65;1222;0
39252118;104;1655;0
39262097;69;1266;0
39272346;65;1222;0
39282485;68;1255;0
39292122;69;1266;0
39301386;67;1244;0
39312253;59;1155;0
39321455;65;1222;0
39342233;121;1844;0
39352181;70;1277;0
39362226;59;1155;0
39372074;69;1266;0
39381752;59;1155;0
39391371;68;1255;0
39402950;101;1622;0
39411655;70;1277;0
39432113;55;1111;0
39442084;69;1266;0
39451726;68;1255;0
39462164;69;1266;0
39472464;79;1377;0
39482617;69;1266;0
39492222;51;1066;0
39502191;66;1233;0
39511370;62;1188;0
39522002;63;1200;0
39533084;98;1588;0
39542072;68;1255;0
39562114;103;1644;0
39572001;71;1288;0
39582165;51;1066;0
39592499;66;1233;0
39601727;105;1666;0
39611796;69;1266;0
39623202;55;1111;0
39631686;65;1222;0
39652141;114;1766;0
39662070;69;1266;0
39672137;55;1111;0
39681261;65;1222;0
39693452;125;1888;0
39702117;71;1288;0
39722124;59;1155;0
39731276;70;1277;0
39741279;59;1155;0
39751251;67;1244;0
39762066;77;1355;0
39772160;68;1255;0
39782165;125;1888;0
39792097;78;1366;0
39802568;55;1111;0
39811696;69;1266;0
39822924;55;1111;0
39831694;65;1222;0
39851732;122;1855;0
39861703;70;1277;0
39871757;55;1111;0
39882260;68;1255;0
39892139;94;1544;0
39902100;71;1288;0
39912144;55;1111;0
39922072;69;1266;0
39932366;79;1377;0
39942098;70;1277;0
39951727;59;1155;0
40063459;65;1222;0
40072256;97;1577;0
40082212;69;1266;0
40101689;68;1255;0
40122342;55;1111;0
40131701;68;1255;0
40142139;90;1500;0
40152062;68;1255;0
40162125;85;1444;0
40172706;70;1277;0
40181753;51;1066;0
40191797;64;1211;0
40202526;95;1555;0
40211673;67;1244;0
40232111;81;1400;0
40242089;68;1255;0
40252184;55;1111;0
40261659;67;1244;0
40273392;105;1666;0
40281718;71;1288;0
40302108;51;1066;0
40312060;69;1266;0
40321787;51;1066;0
40331798;67;1244;0
40342918;52;1077;0
40352063;65;1222;0
40372126;105;1666;0
40382093;69;1266;0
40391741;73;1311;0
40402189;69;1266;0
40412273;55;1111;0
40422174;66;1233;0
40431888;82;1411;0
40441804;67;1244;0
40452700;91;1511;0
40462042;70;1277;0
40482611;51;1066;0
40492093;67;1244;0
40502147;55;1111;0
40511270;65;1222;0
40522531;61;1177;0
40531690;65;1222;0
40551814;114;1766;0
40561790;70;1277;0
40572283;59;1155;0
40582223;65;1222;0
40592213;90;1500;0
40601816;67;1244;0
40613080;93;1533;0
40622039;70;1277;0
40641787;60;1166;0
40651693;69;1266;0
40662103;73;1311;0
40672079;70;1277;0
40682174;69;1266;0
40702573;55;1111;0
40711259;64;1211;0
40732336;125;1888;0
40742062;71;1288;0
40752120;65;1222;0
40761688;69;1266;0
40772710;55;1111;0
40781873;67;1244;0
40801800;96;1566;0
40811705;71;1288;0
40822122;55;1111;0
40831872;65;1222;0
40841292;56;1122;0
40851385;64;1211;0
40862197;103;1644;0
40872158;68;1255;0
40882484;104;1655;0
40892239;72;1300;0
40902271;55;1111;0
40912203;69;1266;0
40922208;55;1111;0
40932400;67;1244;0
40941836;55;1111;0
40952187;65;1222;0
40961903;97;1577;0
40971800;68;1255;0
40983107;84;1433;0
40992062;70;1277;0
41011756;59;1155;0
41022052;64;1211;0
41032170;83;1422;0
41041710;66;1233;0
41053128;82;1411;0
41163221;68;1255;0
41171421;59;1155;0
41181411;66;1233;0
41192771;59;1155;0
41201745;65;1222;0
41222329;93;1533;0
41232102;68;1255;0
41242124;87;1466;0
41251680;69;1266;0
41263410;55;1111;0
41272318;68;1255;0
41292156;55;1111;0
41301708;65;1222;0
41312164;78;1366;0
41322302;66;1233;0
41331734;125;1888;0
41342186;71;1288;0
41352244;55;1111;0
41361826;69;1266;0
41373461;55;1111;0
41381293;65;1222;0
41402132;117;1800;0
41412070;69;1266;0
41421749;86;1455;0
41431826;71;1288;0
41443005;55;1111;0
41452068;67;1244;0
41472138;64;1211;0
41482124;68;1255;0
41491715;55;1111;0
41501842;66;1233;0
41513161;107;1688;0
41522056;70;1277;0
41541728;55;1111;0
41552081;66;1233;0
41562105;125;1888;0
41572046;72;1300;0
41582127;64;1211;0
41592592;70;1277;0
41602267;55;1111;0
41611357;65;1222;0
41622899;123;1866;0
41632060;72;1300;0
41651720;55;1111;0
41661690;68;1255;0
41672148;73;1311;0
41682107;68;1255;0
41692134;84;1433;0
41702548;70;1277;0
41712142;51;1066;0
41722063;66;1233;0
41731780;97;1577;0
41741782;68;1255;0
41752686;55;1111;0
41761279;67;1244;0
41782140;87;1466;0
41792097;69;1266;0
41802089;55;1111;0
41812405;121;1844;0
41822142;125;1888;0
41852075;129;1933;0
41882386;125;1888;0
41952062;129;1933;0
41961748;128;1922;0
41971797;129;1933;0
41992087;125;1888;0
42022513;121;1844;0
42032246;59;1155;0
42042196;121;1844;0
42082080;125;1888;0
42102145;129;1933;0
42271840;51;1066;0
42281702;129;1933;0
42293069;107;1688;0
42302119;125;1888;0
42362229;55;1111;0
42372676;125;1888;0
42432149;55;1111;0
42442094;102;1633;0
42452154;125;1888;0
42462083;110;1722;0
42472793;125;1888;0
42482111;129;1933;0
42492124;119;1822;0
42501838;129;1933;0
42513201;81;1400;0
42522274;125;1888;0
42601800;93;1533;0
42611796;125;1888;0
42642210;128;1922;0
42652186;129;1933;0
42662242;103;1644;0
42672132;129;1933;0
42682582;84;1433;0
42692153;125;1888;0
42702260;129;1933;0
42723095;111;1733;0
42731662;125;1888;0
42752159;110;1722;0
42762076;125;1888;0
42772098;81;1400;0
42782092;124;1877;0
42792428;125;1888;0
42813070;55;1111;0
42822090;113;1755;0
42842130;125;1888;0
42862105;100;1611;0
42872168;124;1877;0
42882108;51;1066;0
42892445;125;1888;0
42922506;116;1788;0
42931699;125;1888;0
42941685;121;1844;0
42952115;59;1155;0
42962072;117;1800;0
42972109;59;1155;0
42982115;85;1444;0
42992150;121;1844;0
43012228;59;1155;0
43022174;95;1555;0
43032230;125;1888;0
43062060;129;1933;0
43081924;76;1344;0
43091693;125;1888;0
43102122;129;1933;0
43112376;126;1900;0
43122096;51;1066;0
43132289;98;1588;0
43142162;129;1933;0
43151795;127;1911;0
43162928;68;1255;0
43172084;120;1833;0
43192098;129;1933;0
43201694;128;1922;0
43212487;129;1933;0
43222072;128;1922;0
43232344;123;1866;0
43242076;128;1922;0
43252141;71;1288;0
43262053;124;1877;0
43368823;120;1833;0
43373547;121;1844;0
43393101;51;1066;0
43402106;89;1488;0
43422309;129;1933;0
43431693;125;1888;0
43442191;109;1711;0
43452104;124;1877;0
43462116;51;1066;0
43472600;129;1933;0
43492179;122;1855;0
43502280;125;1888;0
43552226;91;1511;0
43562214;123;1866;0
43572681;57;1133;0
43582202;117;1800;0
43592293;125;1888;0
43602213;122;1855;0
43612215;55;1111;0
43622212;91;1511;0
43632273;125;1888;0
43653050;89;1488;0
43662067;123;1866;0
43682594;125;1888;0
43702133;55;1111;0
43712076;93;1533;0
43722123;125;1888;0
43732263;114;1766;0
43742188;125;1888;0
43752169;121;1844;0
43762241;125;1888;0
43802040;121;1844;0
43812128;125;1888;0
43833108;55;1111;0
43842056;125;1888;0
43852068;121;1844;0
43872186;125;1888;0
43882183;124;1877;0
43892492;125;1888;0
43942220;129;1933;0
44022900;52;1077;0
44032058;129;1933;0
44052100;51;1066;0
44062046;94;1544;0
44072076;129;1933;0
44102130;125;1888;0
44172186;121;1844;0
44192117;125;1888;0
44212702;82;1411;0
44222044;129;1933;0
44242184;53;1088;0
44252179;129;1933;0
44272160;125;1888;0
44282194;129;1933;0
44332082;52;1077;0
44342035;116;1788;0
44352115;129;1933;0
44472453;125;1888;0
44502096;129;1933;0
44522336;52;1077;0
44532052;120;1833;0
44542085;52;1077;0
44552066;108;1700;0
44562088;129;1933;0
44583001;53;1088;0
44592092;110;1722;0
44612116;100;1611;0
44622286;108;1700;0
44632120;125;1888;0
44653067;55;1111;0
44662075;125;1888;0
44672715;129;1933;0
44702970;128;1922;0
44712058;129;1933;0
44732118;88;1477;0
44742062;129;1933;0
44773584;133;1977;0
44801722;128;1922;0
44811660;133;1977;0
44842126;52;1077;0
44852072;115;1777;0
44862149;129;1933;0
44872187;125;1888;0
44882046;119;1822;0
44892145;129;1933;0
44951697;124;1877;0
44961658;129;1933;0
45022131;96;1566;0
45032227;129;1933;0
45113222;105;1666;0
45122061;129;1933;0
45142095;109;1711;0
45152064;125;1888;0
45162102;106;1677;0
45171644;129;1933;0
45212222;115;1777;0
45222147;125;1888;0
45232230;55;1111;0
45242199;119;1822;0
45252226;125;1888;0
45262159;129;1933;0
45272050;67;1244;0
45281761;129;1933;0
45351826;133;1977;0
45362241;52;1077;0
45372146;86;1455;0
45382204;129;1933;0
45392175;125;1888;0
45402514;129;1933;0
45422946;52;1077;0
45432056;101;1622;0
45452125;129;1933;0
45462092;125;1888;0
45592952;107;1688;0
45601720;125;1888;0
45652181;129;1933;0
45662191;52;1077;0
45672777;123;1866;0
45682266;129;1933;0
45702492;112;1744;0
45711701;129;1933;0
45732128;53;1088;0
45742045;103;1644;0
45752096;133;1977;0
45762057;121;1844;0
45772427;129;1933;0
45781662;123;1866;0
45793050;129;1933;0
45811656;125;1888;0
45871908;104;1655;0
45881951;125;1888;0
45892091;55;1111;0
45902070;98;1588;0
45912076;125;1888;0
45962166;55;1111;0
45972369;117;1800;0
45982378;125;1888;0
46002909;55;1111;0
46012057;93;1533;0
46032131;125;1888;0
46082072;129;1933;0
46102940;77;1355;0
46112063;129;1933;0
46132119;52;1077;0
46142036;129;1933;0
46152096;53;1088;0
46162070;73;1311;0
46172465;125;1888;0
46193440;122;1855;0
46202101;129;1933;0
46222292;55;1111;0
46232069;125;1888;0
46242087;55;1111;0
46252056;92;1522;0
46262103;67;1244;0
46272316;90;1500;0
46282100;129;1933;0
46303202;52;1077;0
46312085;129;1933;0
46321873;125;1888;0
46332087;55;1111;0
46342043;118;1811;0
46352130;125;1888;0
46362050;129;1933;0
46372445;125;1888;0
46393076;55;1111;0
46402055;102;1633;0
46412385;69;1266;0
46422369;125;1888;0
46442894;55;1111;0
46452057;85;1444;0
46472299;125;1888;0
46492169;55;1111;0
46502150;105;1666;0
46512530;129;1933;0
46532676;95;1555;0
46541694;129;1933;0
46551678;133;1977;0
46562064;52;1077;0
46675080;123;1866;0
46682251;133;1977;0
46691797;129;1933;0
46702991;51;1066;0
46712067;64;1211;0
46732158;129;1933;0
46742106;97;1577;0
46752147;129;1933;0
46762038;120;1833;0
46772114;52;1077;0
46793116;129;1933;0
46802045;68;1255;0
46822131;125;1888;0
46842094;55;1111;0
46852056;119;1822;0
46862110;125;1888;0
46883634;55;1111;0
46892107;123;1866;0
46912092;129;1933;0
46932288;51;1066;0
46942061;104;1655;0
46952120;52;1077;0
46961648;64;1211;0
46973175;129;1933;0
47022906;52;1077;0
47052067;129;1933;0
47092586;52;1077;0
47102146;69;1266;0
47112206;129;1933;0
47133279;52;1077;0
47142050;114;1766;0
47162118;52;1077;0
47172032;108;1700;0
47182097;133;1977;0
47355046;90;1500;0
