uptime;angle;pulse_us;done
21503020;135;2000;0
21564192;123;1866;0
21571948;73;1311;0
21581936;120;1833;0
21593227;135;2000;0
21601861;123;1866;0
21612518;134;1988;0
21621829;124;1877;0
21632974;105;1666;0
21641838;122;1855;0
21652523;95;1555;0
21662242;120;1833;0
21672573;114;1766;0
21681847;119;1822;0
21692532;126;1900;0
21702225;120;1833;0
21712525;117;1800;0
21722249;120;1833;0
21732532;133;1977;0
21741807;121;1844;0
21752522;133;1977;0
21761833;123;1866;0
21772553;105;1666;0
21781822;122;1855;0
21792513;133;1977;0
21802706;123;1866;0
21812950;133;1977;0
21821809;124;1877;0
21832658;101;1622;0
21841952;122;1855;0
21852616;115;1777;0
21861924;121;1844;0
21872823;129;1933;0
21881820;122;1855;0
21892467;133;1977;0
21901809;124;1877;0
21912893;79;1377;0
21922027;121;1844;0
21933075;135;2000;0
21941915;123;1866;0
21952630;98;1588;0
21961921;121;1844;0
21972819;120;1833;0
21992979;135;2000;0
22001850;123;1866;0
22012500;95;1555;0
22022386;121;1844;0
22032545;120;1833;0
22052607;135;2000;0
22062318;123;1866;0
22072861;133;1977;0
22081828;124;1877;0
22092492;80;1388;0
22101815;119;1822;0
22112508;133;1977;0
22122369;121;1844;0
22141817;122;1855;0
22152520;98;1588;0
22161819;119;1822;0
22172677;133;1977;0
22182237;121;1844;0
22192526;126;1900;0
22201818;122;1855;0
22212936;133;1977;0
22221986;126;1900;0
22232931;79;1377;0
22241831;122;1855;0
22252612;133;1977;0
22261916;125;1888;0
22272810;122;1855;0
22282259;124;1877;0
22292506;135;2000;0
22301815;125;1888;0
22312553;129;1933;0
22321998;126;1900;0
22332938;74;1322;0
22342184;121;1844;0
22352506;101;1622;0
22361820;119;1822;0
22372707;131;1955;0
22381824;120;1833;0
22392541;119;1822;0
22401827;120;1833;0
22412491;133;1977;0
22422007;123;1866;0
22432492;107;1688;0
22442184;121;1844;0
22452478;103;1644;0
22461836;120;1833;0
22472724;133;1977;0
22482229;121;1844;0
22492952;107;1688;0
22501812;119;1822;0
22512511;133;1977;0
22521989;126;1900;0
22532525;97;1577;0
22542204;123;1866;0
22552962;128;1922;0
22561815;124;1877;0
22618049;122;1855;0
22622377;123;1866;0
22643035;133;1977;0
22651930;125;1888;0
22662667;69;1266;0
22672106;119;1822;0
22682657;133;1977;0
22691927;125;1888;0
22703126;88;1477;0
22711912;121;1844;0
22722796;135;2000;0
22731827;126;1900;0
22742541;89;1488;0
22752215;122;1855;0
22762508;130;1944;0
22772448;124;1877;0
22782532;100;1611;0
22791816;121;1844;0
22802541;133;1977;0
22811832;123;1866;0
22822822;73;1311;0
22831835;119;1822;0
22853133;133;1977;0
22861914;124;1877;0
22872784;130;1944;0
22881816;125;1888;0
22892579;110;1722;0
22901825;124;1877;0
22912481;102;1633;0
22922013;122;1855;0
22932556;107;1688;0
22941824;121;1844;0
22952510;133;1977;0
22962223;124;1877;0
22972721;88;1477;0
22981831;121;1844;0
22992495;133;1977;0
23002245;123;1866;0
23012553;87;1466;0
23022132;120;1833;0
23032493;135;2000;0
23042239;124;1877;0
23052545;133;1977;0
23061816;126;1900;0
23073039;55;1111;0
23081820;119;1822;0
23093111;135;2000;0
23101917;124;1877;0
23112617;135;2000;0
23122085;125;1888;0
23132665;106;1677;0
23141945;123;1866;0
23152622;70;1277;0
23161910;118;1811;0
23173191;135;2000;0
23181823;121;1844;0
23192519;112;1744;0
23201834;121;1844;0
23212529;135;2000;0
23222086;122;1855;0
23232529;108;1700;0
23241830;121;1844;0
23252491;135;2000;0
23261818;125;1888;0
23272689;102;1633;0
23282250;123;1866;0
23292528;106;1677;0
23301812;121;1844;0
23312501;115;1777;0
23322001;121;1844;0
23332517;133;1977;0
23341807;122;1855;0
23352496;112;1744;0
23362232;122;1855;0
23373239;101;1622;0
23381819;119;1822;0
23392999;135;2000;0
23401925;121;1844;0
23413063;133;1977;0
23422202;124;1877;0
23432660;132;1966;0
23441948;125;1888;0
23452616;119;1822;0
23462346;125;1888;0
23473250;129;1933;0
23481829;125;1888;0
23492482;90;1500;0
23502199;122;1855;0
23513009;118;1811;0
23522446;121;1844;0
23532643;133;1977;0
23541923;123;1866;0
23552637;96;1566;0
23561936;121;1844;0
23572779;133;1977;0
23581928;123;1866;0
23592658;133;1977;0
23602325;124;1877;0
23612616;90;1500;0
23668562;133;1977;0
23672225;127;1911;0
23692792;128;1922;0
23713072;91;1511;0
23722115;123;1866;0
23732658;127;1911;0
23741928;125;1888;0
23753106;129;1933;0
23761928;125;1888;0
23772811;96;1566;0
23781831;122;1855;0
23793008;133;1977;0
23801829;126;1900;0
23812620;84;1433;0
23822560;122;1855;0
23832643;133;1977;0
23841934;125;1888;0
23852629;122;1855;0
23862358;125;1888;0
23873436;100;1611;0
23881817;122;1855;0
23902638;133;1977;0
23911915;124;1877;0
23923211;90;1500;0
23931827;121;1844;0
23942571;116;1788;0
23952272;122;1855;0
23962953;133;1977;0
23972026;123;1866;0
23982529;89;1488;0
23991818;120;1833;0
24002510;133;1977;0
24011811;126;1900;0
24023210;82;1411;0
24032285;122;1855;0
24043075;133;1977;0
24051929;125;1888;0
24062631;83;1422;0
24072665;121;1844;0
24082633;124;1877;0
24091935;121;1844;0
24102645;135;2000;0
24112324;123;1866;0
24122821;87;1466;0
24131822;119;1822;0
24143434;133;1977;0
24152249;125;1888;0
24162701;135;2000;0
24172138;126;1900;0
24183088;119;1822;0
24192340;125;1888;0
24202642;126;1900;0
24211913;125;1888;0
24222810;87;1466;0
24231817;121;1844;0
24242914;101;1622;0
24251806;119;1822;0
24263066;133;1977;0
24272639;122;1855;0
24282692;93;1533;0
24291905;119;1822;0
24302618;133;1977;0
24311901;122;1855;0
24323336;123;1866;0
24332243;122;1855;0
24342920;104;1655;0
24351827;120;1833;0
24362639;116;1788;0
24372531;120;1833;0
24383071;130;1944;0
24391903;120;1833;0
24402689;133;1977;0
24412306;121;1844;0
24422825;129;1933;0
24431821;123;1866;0
24442938;133;1977;0
24452222;125;1888;0
24462546;102;1633;0
24472120;122;1855;0
24482965;114;1766;0
24491810;122;1855;0
24502948;133;1977;0
24511822;124;1877;0
24523155;106;1677;0
24532213;122;1855;0
24542682;133;1977;0
24552334;124;1877;0
24562610;86;1455;0
24572095;120;1833;0
24582635;133;1977;0
24591919;123;1866;0
24602621;84;1433;0
24612324;119;1822;0
24623348;133;1977;0
24631836;123;1866;0
24642518;92;1522;0
24651823;120;1833;0
24662883;133;1977;0
24720562;117;1800;0
24722656;122;1855;0
24743121;130;1944;0
24752339;123;1866;0
24763102;78;1366;0
24772162;117;1800;0
24782667;135;2000;0
24791939;121;1844;0
24803122;135;2000;0
24812380;124;1877;0
24822826;85;1444;0
24831810;120;1833;0
24842544;135;2000;0
24851849;124;1877;0
24862935;128;1922;0
24872451;125;1888;0
24882577;80;1388;0
24891818;120;1833;0
24902524;118;1811;0
24911815;120;1833;0
24923240;133;1977;0
24932238;122;1855;0
24951939;118;1811;0
24961905;122;1855;0
24972987;133;1977;0
24981934;124;1877;0
24991941;116;1788;0
25001917;123;1866;0
25011951;132;1966;0
25022107;124;1877;0
25031958;62;1188;0
25041942;119;1822;0
25051961;133;1977;0
25061913;120;1833;0
25072532;133;1977;0
25081943;122;1855;0
25091930;133;1977;0
25101930;124;1877;0
25111954;64;1211;0
25122675;120;1833;0
25132435;133;1977;0
25141931;122;1855;0
25152781;133;1977;0
25161929;126;1900;0
25173224;115;1777;0
25181829;125;1888;0
25193022;117;1800;0
25201825;124;1877;0
25212619;74;1322;0
25222122;119;1822;0
25232638;120;1833;0
25252581;129;1933;0
25262350;125;1888;0
25273771;68;1255;0
25281830;119;1822;0
25292523;129;1933;0
25301820;125;1888;0
25312562;114;1766;0
25322526;124;1877;0
25332949;129;1933;0
25341845;125;1888;0
25353016;120;1833;0
25362225;124;1877;0
25372834;106;1677;0
25382335;123;1866;0
25402403;85;1444;0
25411923;119;1822;0
25422623;133;1977;0
25431957;121;1844;0
25442398;115;1777;0
25451930;119;1822;0
25461916;127;1911;0
25472108;121;1844;0
25482379;133;1977;0
25492365;122;1855;0
25501980;89;1488;0
25511911;119;1822;0
25522218;133;1977;0
25531944;121;1844;0
25541922;133;1977;0
25551913;126;1900;0
25561907;58;1144;0
25572106;120;1833;0
25582432;135;2000;0
25592351;123;1866;0
25602408;94;1544;0
25612331;121;1844;0
25622149;116;1788;0
25631919;120;1833;0
25641935;133;1977;0
25651911;125;1888;0
25661933;70;1277;0
25672113;119;1822;0
25681960;133;1977;0
25691933;125;1888;0
25702796;60;1166;0
25711941;119;1822;0
25776049;124;1877;0
25782413;119;1822;0
25791931;121;1844;0
25803611;110;1722;0
25811954;120;1833;0
25822629;133;1977;0
25831934;121;1844;0
25842689;133;1977;0
25852362;125;1888;0
25862655;114;1766;0
25871938;123;1866;0
25882824;129;1933;0
25891816;124;1877;0
25902948;76;1344;0
25912682;120;1833;0
25922559;133;1977;0
25932424;122;1855;0
25947427;133;1977;0
25951912;124;1877;0
26002650;102;1633;0
26012411;121;1844;0
26022642;113;1755;0
26032083;121;1844;0
26042633;129;1933;0
26051939;124;1877;0
26062620;129;1933;0
26072319;126;1900;0
26082859;104;1655;0
26091838;123;1866;0
26102512;124;1877;0
26112271;123;1866;0
26122931;135;2000;0
26132034;126;1900;0
26143062;70;1277;0
26151938;120;1833;0
26162653;133;1977;0
26172391;123;1866;0
26183291;119;1822;0
26191822;121;1844;0
26202536;130;1944;0
26211826;122;1855;0
26222940;133;1977;0
26232889;125;1888;0
26243003;88;1477;0
26251817;121;1844;0
26263060;129;1933;0
26272339;123;1866;0
26282818;90;1500;0
26292220;121;1844;0
26302551;133;1977;0
26311849;122;1855;0
26322502;131;1955;0
26331998;123;1866;0
26343448;74;1322;0
26352274;119;1822;0
26362627;125;1888;0
26371916;119;1822;0
26382889;133;1977;0
26391838;121;1844;0
26402488;133;1977;0
26411828;126;1900;0
26422936;80;1388;0
26432008;121;1844;0
26442497;96;1566;0
26452678;119;1822;0
26463001;129;1933;0
26472238;119;1822;0
26482853;129;1933;0
26491928;125;1888;0
26512349;73;1311;0
26521905;121;1844;0
26532150;129;1933;0
26541942;122;1855;0
26552345;129;1933;0
26562344;126;1900;0
26571956;111;1733;0
26582114;123;1866;0
26591928;77;1355;0
26602354;120;1833;0
26612435;129;1933;0
26622376;124;1877;0
26632127;106;1677;0
26641944;122;1855;0
26651931;102;1633;0
26662341;120;1833;0
26671926;129;1933;0
26682116;121;1844;0
26691955;129;1933;0
26701928;126;1900;0
26711921;71;1288;0
26722339;121;1844;0
26732132;118;1811;0
26741915;120;1833;0
26751915;108;1700;0
26762312;119;1822;0
26772356;129;1933;0
26873125;113;1755;0
26882511;118;1811;0
26893251;133;1977;0
26902247;123;1866;0
26912573;96;1566;0
26922025;122;1855;0
26932538;133;1977;0
26941827;122;1855;0
26953009;118;1811;0
26962259;122;1855;0
26973215;130;1944;0
26981968;122;1855;0
27003164;105;1666;0
27012357;121;1844;0
27022819;95;1555;0
27031827;119;1822;0
27042513;124;1877;0
27051824;119;1822;0
27062549;129;1933;0
27072114;124;1877;0
27083461;94;1544;0
27092241;121;1844;0
27103130;129;1933;0
27111937;123;1866;0
27122827;125;1888;0
27131832;123;1866;0
27142559;129;1933;0
27152240;125;1888;0
27162976;85;1444;0
27172001;122;1855;0
27182963;129;1933;0
27191823;124;1877;0
27202633;129;1933;0
27211918;124;1877;0
27223339;131;1955;0
27231818;125;1888;0
27242974;77;1355;0
27252256;120;1833;0
27262552;129;1933;0
27272117;122;1855;0
27282526;114;1766;0
27292238;121;1844;0
27302534;129;1933;0
27311819;124;1877;0
27323179;125;1888;0
27332238;124;1877;0
27342628;80;1388;0
27351916;121;1844;0
27363112;114;1766;0
27372110;119;1822;0
27383131;122;1855;0
27392792;120;1833;0
27402681;133;1977;0
27411910;121;1844;0
27423273;129;1933;0
27432252;122;1855;0
27443025;113;1755;0
27452247;121;1844;0
27462644;104;1655;0
27472220;119;1822;0
27483129;129;1933;0
27492330;124;1877;0
27503062;129;1933;0
27512354;125;1888;0
27522854;94;1544;0
27531806;122;1855;0
27542975;93;1533;0
27552242;119;1822;0
27562959;129;1933;0
27572432;126;1900;0
27582630;120;1833;0
27591840;124;1877;0
27602546;79;1377;0
27612243;119;1822;0
27623166;129;1933;0
27632246;125;1888;0
27642638;104;1655;0
27652348;123;1866;0
27663125;124;1877;0
27672202;122;1855;0
27682653;99;1600;0
27692346;120;1833;0
27703073;133;1977;0
27712761;124;1877;0
27722878;115;1777;0
27731852;123;1866;0
27742946;110;1722;0
27751832;122;1855;0
27762522;123;1866;0
27783065;129;1933;0
27792347;123;1866;0
27803081;70;1277;0
27811950;118;1811;0
27823226;129;1933;0
27831831;124;1877;0
27842526;121;1844;0
27851849;123;1866;0
27862966;84;1433;0
27968468;119;1822;0
27972917;129;1933;0
27981994;123;1866;0
27992849;104;1655;0
28001838;122;1855;0
28012929;133;1977;0
28022006;123;1866;0
28033067;129;1933;0
28041841;125;1888;0
28052625;98;1588;0
28061932;123;1866;0
28073762;129;1933;0
28082246;124;1877;0
28092968;117;1800;0
28101839;124;1877;0
28113067;117;1800;0
28122413;123;1866;0
28132662;104;1655;0
28141922;120;1833;0
28153059;129;1933;0
28162313;124;1877;0
28173378;108;1700;0
28181849;123;1866;0
28202598;129;1933;0
28211921;124;1877;0
28223257;85;1444;0
28232263;121;1844;0
28242501;129;1933;0
28252225;121;1844;0
28263012;129;1933;0
28272414;124;1877;0
28283492;110;1722;0
28291933;122;1855;0
28302616;129;1933;0
28311919;126;1900;0
28322826;106;1677;0
28331822;123;1866;0
28342992;120;1833;0
28352234;123;1866;0
28362617;129;1933;0
28372222;125;1888;0
28383044;91;1511;0
28391932;122;1855;0
28403143;124;1877;0
28412355;122;1855;0
28423311;96;1566;0
28431822;120;1833;0
28442971;129;1933;0
28452272;125;1888;0
28462609;81;1400;0
28472104;120;1833;0
28483079;129;1933;0
28492391;122;1855;0
28502627;125;1888;0
28522825;92;1522;0
28531822;122;1855;0
28542903;102;1633;0
28551806;120;1833;0
28562551;129;1933;0
28572108;122;1855;0
28582506;129;1933;0
28592644;124;1877;0
28602978;70;1277;0
28612234;120;1833;0
28622726;129;1933;0
28631831;123;1866;0
28642979;124;1877;0
28662659;129;1933;0
28692688;51;1066;0
28742930;129;1933;0
28752197;51;1066;0
28783080;129;1933;0
28792599;51;1066;0
28803125;55;1111;0
28863085;125;1888;0
28872501;51;1066;0
28903405;129;1933;0
29070129;51;1066;0
29075207;129;1933;0
29082291;52;1077;0
29123331;129;1933;0
29132206;51;1066;0
29143043;52;1077;0
29162978;53;1088;0
29203089;133;1977;0
29212301;60;1166;0
29223306;52;1077;0
29283158;129;1933;0
29292314;56;1122;0
29303062;52;1077;0
29342945;129;1933;0
29352242;55;1111;0
29362972;129;1933;0
29372415;76;1344;0
29383367;53;1088;0
29392347;66;1233;0
29403154;55;1111;0
29422853;59;1155;0
29431806;55;1111;0
29463032;125;1888;0
29472654;75;1333;0
29483444;51;1066;0
29492329;58;1144;0
29503082;52;1077;0
29522810;51;1066;0
29543064;129;1933;0
29552306;71;1288;0
29562704;65;1222;0
29572108;70;1277;0
29583054;53;1088;0
29592609;68;1255;0
29603083;129;1933;0
29612300;79;1377;0
29622843;51;1066;0
29631817;74;1322;0
29643005;52;1077;0
29652208;60;1166;0
29663031;52;1077;0
29683115;129;1933;0
29692297;95;1555;0
29703376;51;1066;0
29712321;54;1100;0
29723305;52;1077;0
29743039;133;1977;0
29752296;96;1566;0
29763090;51;1066;0
29782648;52;1077;0
29803417;133;1977;0
29812316;94;1544;0
29823354;51;1066;0
29832224;90;1500;0
29842957;51;1066;0
29863107;133;1977;0
29872654;97;1577;0
29883129;101;1622;0
29892312;96;1566;0
29903382;51;1066;0
29922833;82;1411;0
29932196;51;1066;0
29943030;129;1933;0
29952212;73;1311;0
29963091;52;1077;0
29982623;51;1066;0
30003048;129;1933;0
30012614;51;1066;0
30023340;133;1977;0
30032216;73;1311;0
30042994;133;1977;0
30052216;89;1488;0
30063090;51;1066;0
30173278;129;1933;0
30182006;52;1077;0
30193357;129;1933;0
30202237;91;1511;0
30212969;51;1066;0
30222467;64;1211;0
30233060;125;1888;0
30242260;78;1366;0
30253132;55;1111;0
30262310;74;1322;0
30273695;51;1066;0
30302331;52;1077;0
30323340;129;1933;0
30332192;85;1444;0
30343020;51;1066;0
30352225;71;1288;0
30363089;52;1077;0
30383423;133;1977;0
30392340;70;1277;0
30403120;52;1077;0
30423327;88;1477;0
30432221;51;1066;0
30442958;133;1977;0
30452195;71;1288;0
30463072;129;1933;0
30472413;84;1433;0
30483094;51;1066;0
30512391;55;1111;0
30523246;125;1888;0
30532188;77;1355;0
30543000;51;1066;0
30562601;52;1077;0
30583100;129;1933;0
30592644;52;1077;0
30632261;55;1111;0
30643028;129;1933;0
30652215;73;1311;0
30663077;52;1077;0
30723321;70;1277;0
30732191;52;1077;0
30743017;129;1933;0
30752219;67;1244;0
30763055;52;1077;0
30783140;129;1933;0
30792352;64;1211;0
30803414;51;1066;0
30823340;87;1466;0
30832253;55;1111;0
30842990;52;1077;0
30862619;51;1066;0
30872552;55;1111;0
30903094;129;1933;0
30912641;52;1077;0
30943089;53;1088;0
30962654;52;1077;0
30983070;107;1688;0
30991897;53;1088;0
31003082;67;1244;0
31012650;52;1077;0
31022840;72;1300;0
31031803;52;1077;0
31063096;110;1722;0
31072547;53;1088;0
31083155;52;1077;0
31102632;76;1344;0
31111898;52;1077;0
31162597;98;1588;0
31269588;53;1088;0
31274099;55;1111;0
31301941;86;1455;0
31311914;55;1111;0
31343159;89;1488;0
31352355;54;1100;0
31362649;52;1077;0
31382669;53;1088;0
31402617;114;1766;0
31411896;53;1088;0
31423312;52;1077;0
31442492;109;1711;0
31451785;53;1088;0
31462968;64;1211;0
31472896;54;1100;0
31483031;65;1222;0
31492216;55;1111;0
31522817;53;1088;0
31532184;54;1100;0
31542996;53;1088;0
31583377;99;1600;0
31591904;53;1088;0
31622874;93;1533;0
31632229;54;1100;0
31642962;53;1088;0
31662619;106;1677;0
31672215;55;1111;0
31683061;53;1088;0
31692594;54;1100;0
31703077;66;1233;0
31711914;54;1100;0
31722856;66;1233;0
31731776;55;1111;0
31742979;61;1177;0
31752222;56;1122;0
31762515;53;1088;0
31783087;58;1144;0
31792664;55;1111;0
31803079;100;1611;0
31811897;56;1122;0
31822863;53;1088;0
31831806;56;1122;0
31842492;55;1111;0
31862613;53;1088;0
31903460;60;1166;0
31912316;53;1088;0
31922847;100;1611;0
31931812;55;1111;0
31942508;69;1266;0
31951797;56;1122;0
31962535;53;1088;0
31983117;52;1077;0
32003376;59;1155;0
32012305;52;1077;0
32022867;84;1433;0
32031781;54;1100;0
32042530;52;1077;0
32063107;123;1866;0
32072642;58;1144;0
32083141;53;1088;0
32102892;98;1588;0
32111900;57;1133;0
32269204;90;1500;0
