uptime;angle;pulse_us;done
21472244;66;1233;0
21482973;112;1744;0
21493105;70;1277;0
21503433;50;1055;0
21564671;67;1244;0
21572420;119;1822;0
21582388;72;1300;0
21593759;50;1055;0
21602302;67;1244;0
21613003;56;1122;0
21622270;66;1233;0
21633392;85;1444;0
21642288;68;1255;0
21652986;95;1555;0
21662660;70;1277;0
21673074;76;1344;0
21682288;71;1288;0
21693026;64;1211;0
21702691;70;1277;0
21713046;75;1333;0
21722664;72;1300;0
21733013;54;1100;0
21742246;69;1266;0
21753008;50;1055;0
21762284;67;1244;0
21773070;85;1444;0
21782276;68;1255;0
21792999;55;1111;0
21803117;67;1244;0
21813371;56;1122;0
21822250;66;1233;0
21833154;89;1488;0
21842410;68;1255;0
21853114;75;1333;0
21862356;69;1266;0
21873312;61;1177;0
21882257;68;1255;0
21892954;50;1055;0
21902251;66;1233;0
21913413;113;1755;0
21922514;71;1288;0
21933488;51;1066;0
21942352;69;1266;0
21953098;94;1544;0
21962367;71;1288;0
21973310;70;1277;0
21993397;50;1055;0
22002323;67;1244;0
22012967;95;1555;0
22022847;69;1266;0
22033028;68;1255;0
22053108;50;1055;0
22062736;67;1244;0
22073379;50;1055;0
22082271;66;1233;0
22092989;108;1700;0
22102259;69;1266;0
22112971;52;1077;0
22122869;67;1244;0
22132536;69;1266;0
22142252;68;1255;0
22152994;92;1522;0
22162264;71;1288;0
22173200;55;1111;0
22182651;69;1266;0
22192997;66;1233;0
22202263;70;1277;0
22213355;50;1055;0
22222421;64;1211;0
22233450;111;1733;0
22242299;68;1255;0
22253090;51;1066;0
22262351;67;1244;0
22273302;68;1255;0
22282673;66;1233;0
22292965;50;1055;0
22302254;65;1222;0
22313013;61;1177;0
22322463;64;1211;0
22333361;116;1788;0
22342665;69;1266;0
22352991;89;1488;0
22362263;71;1288;0
22373177;59;1155;0
22382265;70;1277;0
22393030;71;1288;0
22402273;70;1277;0
22412965;50;1055;0
22422460;67;1244;0
22432952;83;1422;0
22442645;69;1266;0
22452938;87;1466;0
22462273;70;1277;0
22473212;49;1044;0
22482639;67;1244;0
22493381;81;1400;0
22502248;69;1266;0
22512954;50;1055;0
22522429;64;1211;0
22532975;93;1533;0
22542676;67;1244;0
22553371;62;1188;0
22562241;66;1233;0
22618667;68;1255;0
22622790;67;1244;0
22643535;58;1144;0
22652358;67;1244;0
22663164;121;1844;0
22672567;71;1288;0
22683125;50;1055;0
22692381;65;1222;0
22703535;102;1633;0
22712344;69;1266;0
22723298;50;1055;0
22732277;64;1211;0
22743038;101;1622;0
22752689;68;1255;0
22762994;62;1188;0
22772866;68;1255;0
22783006;90;1500;0
22792256;69;1266;0
22803037;49;1044;0
22812285;65;1222;0
22823323;117;1800;0
22832274;71;1288;0
22853654;49;1044;0
22862356;64;1211;0
22873278;58;1144;0
22882257;63;1200;0
22893082;80;1388;0
22902278;66;1233;0
22912979;88;1477;0
22922461;68;1255;0
22933020;83;1422;0
22942264;69;1266;0
22952974;50;1055;0
22962685;66;1233;0
22973223;102;1633;0
22982274;69;1266;0
22992973;49;1044;0
23002660;65;1222;0
23013023;103;1644;0
23022606;70;1277;0
23032984;50;1055;0
23042651;66;1233;0
23053042;50;1055;0
23062262;64;1211;0
23073548;133;1977;0
23082269;71;1288;0
23093521;51;1066;0
23102356;68;1255;0
23113096;50;1055;0
23122535;65;1222;0
23133161;82;1411;0
23142400;65;1222;0
23153099;120;1833;0
23162354;72;1300;0
23173747;50;1055;0
23182255;69;1266;0
23193002;80;1388;0
23202276;71;1288;0
23213007;51;1066;0
23222541;68;1255;0
23233005;82;1411;0
23242278;69;1266;0
23252978;50;1055;0
23262262;65;1222;0
23273159;88;1477;0
23282708;67;1244;0
23293020;84;1433;0
23302252;69;1266;0
23312992;75;1333;0
23322448;69;1266;0
23332970;57;1133;0
23342240;68;1255;0
23352975;80;1388;0
23362647;70;1277;0
23373653;89;1488;0
23382267;71;1288;0
23393538;51;1066;0
23402375;69;1266;0
23413480;50;1055;0
23422648;66;1233;0
23433154;58;1144;0
23442381;65;1222;0
23453087;71;1288;0
23462767;65;1222;0
23473663;61;1177;0
23482273;65;1222;0
23492964;100;1611;0
23502670;68;1255;0
23513431;72;1300;0
23522868;69;1266;0
23533126;50;1055;0
23542376;67;1244;0
23553119;94;1544;0
23562376;69;1266;0
23573256;50;1055;0
23582368;67;1244;0
23593141;57;1133;0
23602815;66;1233;0
23613101;100;1611;0
23669163;53;1088;0
23672685;63;1200;0
23693280;64;1211;0
23713609;99;1600;0
23722560;67;1244;0
23733138;65;1222;0
23742384;67;1244;0
23753519;51;1066;0
23762384;65;1222;0
23773297;94;1544;0
23782275;68;1255;0
23793426;50;1055;0
23802278;64;1211;0
23813103;106;1677;0
23823050;68;1255;0
23833130;50;1055;0
23842369;65;1222;0
23853094;68;1255;0
23862768;65;1222;0
23873851;88;1477;0
23882257;66;1233;0
23903120;50;1055;0
23912358;66;1233;0
23923703;100;1611;0
23932252;69;1266;0
23943040;76;1344;0
23952682;70;1277;0
23963366;50;1055;0
23972461;67;1244;0
23982984;101;1622;0
23992275;70;1277;0
24002982;50;1055;0
24012246;64;1211;0
24023627;108;1700;0
24032756;68;1255;0
24043491;50;1055;0
24052373;65;1222;0
24063101;107;1688;0
24073079;69;1266;0
24083090;66;1233;0
24092370;69;1266;0
24103130;52;1077;0
24112738;67;1244;0
24123303;103;1644;0
24132251;71;1288;0
24143851;50;1055;0
24152668;65;1222;0
24163200;55;1111;0
24172605;64;1211;0
24183514;71;1288;0
24192749;65;1222;0
24203115;64;1211;0
24212358;65;1222;0
24223300;103;1644;0
24232241;69;1266;0
24243411;87;1466;0
24252267;69;1266;0
24263479;50;1055;0
24273053;68;1255;0
24283168;97;1577;0
24292350;71;1288;0
24303081;51;1066;0
24312336;70;1277;0
24323750;67;1244;0
24332661;68;1255;0
24343404;86;1455;0
24352274;70;1277;0
24363103;76;1344;0
24372945;72;1300;0
24383487;60;1166;0
24392345;70;1277;0
24403187;50;1055;0
24412715;67;1244;0
24423323;59;1155;0
24432254;67;1244;0
24443358;52;1077;0
24452673;65;1222;0
24463027;88;1477;0
24472594;68;1255;0
24483378;76;1344;0
24492249;68;1255;0
24503362;50;1055;0
24512267;66;1233;0
24523569;84;1433;0
24532626;68;1255;0
24543177;50;1055;0
24552811;66;1233;0
24563097;104;1655;0
24572534;70;1277;0
24583115;50;1055;0
24592367;67;1244;0
24603096;106;1677;0
24612734;71;1288;0
24623762;50;1055;0
24632272;67;1244;0
24642995;98;1588;0
24652259;70;1277;0
24663406;50;1055;0
24721191;75;1333;0
24723064;70;1277;0
24743531;62;1188;0
24752748;69;1266;0
24763640;112;1744;0
24772616;73;1311;0
24783162;50;1055;0
24792384;69;1266;0
24803544;50;1055;0
24812799;66;1233;0
24823326;105;1666;0
24832237;70;1277;0
24843038;50;1055;0
24852285;66;1233;0
24863359;64;1211;0
24872923;67;1244;0
24883057;110;1722;0
24892257;70;1277;0
24902990;72;1300;0
24912259;70;1277;0
24923654;50;1055;0
24932652;68;1255;0
24952402;72;1300;0
24962339;68;1255;0
24973408;50;1055;0
24982378;66;1233;0
24992412;74;1322;0
25002358;67;1244;0
25012428;58;1144;0
25022545;66;1233;0
25032432;128;1922;0
25042395;71;1288;0
25052451;52;1077;0
25062345;70;1277;0
25073049;50;1055;0
25082381;68;1255;0
25092416;50;1055;0
25102369;66;1233;0
25112440;128;1922;0
25123092;72;1300;0
25132850;50;1055;0
25142366;68;1255;0
25153259;51;1066;0
25162383;66;1233;0
25173728;77;1355;0
25182266;67;1244;0
25193431;75;1333;0
25202273;68;1255;0
25213107;116;1788;0
25222585;71;1288;0
25233131;72;1300;0
25253062;51;1066;0
25262759;65;1222;0
25274193;122;1855;0
25282274;71;1288;0
25293000;51;1066;0
25302271;65;1222;0
25313023;76;1344;0
25322940;66;1233;0
25333364;60;1166;0
25342280;65;1222;0
25353434;70;1277;0
25362634;66;1233;0
25373358;84;1433;0
25382800;67;1244;0
25402818;105;1666;0
25412355;71;1288;0
25423042;51;1066;0
25432422;69;1266;0
25442813;73;1311;0
25452374;69;1266;0
25462405;63;1200;0
25472559;69;1266;0
25482796;56;1122;0
25492842;68;1255;0
25502465;101;1622;0
25512356;71;1288;0
25522726;50;1055;0
25532395;69;1266;0
25542399;50;1055;0
25552349;64;1211;0
25562369;132;1966;0
25572547;70;1277;0
25582843;50;1055;0
25592836;67;1244;0
25602827;96;1566;0
25612742;69;1266;0
25622657;74;1322;0
25632354;70;1277;0
25642409;51;1066;0
25652343;67;1244;0
25662447;120;1833;0
25672565;71;1288;0
25682476;50;1055;0
25692361;65;1222;0
25703219;129;1933;0
25712366;71;1288;0
25776465;66;1233;0
25782829;71;1288;0
25792376;69;1266;0
25804029;80;1388;0
25812395;70;1277;0
25823112;49;1044;0
25832400;67;1244;0
25843183;50;1055;0
25852801;65;1222;0
25863138;74;1322;0
25872392;65;1222;0
25883339;61;1177;0
25892265;66;1233;0
25903366;114;1766;0
25913097;70;1277;0
25923070;51;1066;0
25932838;68;1255;0
25947852;50;1055;0
25952379;66;1233;0
26003160;86;1455;0
26012898;67;1244;0
26023147;77;1355;0
26032546;69;1266;0
26043118;51;1066;0
26052376;66;1233;0
26063091;57;1133;0
26072738;66;1233;0
26083363;86;1455;0
26092281;67;1244;0
26102998;66;1233;0
26112685;67;1244;0
26123462;51;1066;0
26132491;66;1233;0
26143481;120;1833;0
26152392;70;1277;0
26163137;50;1055;0
26172803;67;1244;0
26183702;69;1266;0
26192260;67;1244;0
26203000;58;1144;0
26212267;66;1233;0
26223359;50;1055;0
26233301;65;1222;0
26243424;102;1633;0
26252255;69;1266;0
26263480;52;1077;0
26272759;67;1244;0
26283302;102;1633;0
26292630;71;1288;0
26303042;50;1055;0
26312295;68;1255;0
26322984;59;1155;0
26332448;67;1244;0
26343865;116;1788;0
26352688;71;1288;0
26363091;65;1222;0
26372357;71;1288;0
26383393;54;1100;0
26392286;69;1266;0
26402948;50;1055;0
26412261;64;1211;0
26423353;110;1722;0
26432471;69;1266;0
26442970;94;1544;0
26453099;71;1288;0
26463419;55;1111;0
26472651;69;1266;0
26483386;51;1066;0
26492365;63;1200;0
26512764;117;1800;0
26522326;69;1266;0
26532651;56;1122;0
26542391;68;1255;0
26552871;51;1066;0
26562766;64;1211;0
26572425;77;1355;0
26582572;65;1222;0
26592391;113;1755;0
26602764;70;1277;0
26612854;51;1066;0
26622797;66;1233;0
26632642;84;1433;0
26642394;68;1255;0
26652409;88;1477;0
26662793;70;1277;0
26672409;59;1155;0
26682576;69;1266;0
26692436;51;1066;0
26702376;64;1211;0
26712399;119;1822;0
26722762;69;1266;0
26732612;72;1300;0
26742351;70;1277;0
26752373;82;1411;0
26762726;71;1288;0
26772903;51;1066;0
26873754;79;1377;0
26882926;74;1322;0
26893668;50;1055;0
26902677;67;1244;0
26913070;96;1566;0
26922489;70;1277;0
26933010;56;1122;0
26942296;68;1255;0
26953432;74;1322;0
26962669;70;1277;0
26973738;60;1166;0
26982414;68;1255;0
27003579;85;1444;0
27012767;69;1266;0
27023300;97;1577;0
27032273;73;1311;0
27042992;66;1233;0
27052272;71;1288;0
27063041;51;1066;0
27072585;66;1233;0
27083883;96;1566;0
27092655;69;1266;0
27103546;54;1100;0
27112392;67;1244;0
27123324;65;1222;0
27132264;67;1244;0
27143055;51;1066;0
27152657;65;1222;0
27163387;107;1688;0
27172473;70;1277;0
27183490;51;1066;0
27192271;68;1255;0
27203101;54;1100;0
27212366;66;1233;0
27223758;59;1155;0
27232262;65;1222;0
27243391;113;1755;0
27252668;70;1277;0
27263041;55;1111;0
27272567;68;1255;0
27283000;76;1344;0
27292720;69;1266;0
27303007;51;1066;0
27312267;66;1233;0
27323602;65;1222;0
27332654;66;1233;0
27343098;112;1744;0
27352348;71;1288;0
27363531;76;1344;0
27372570;71;1288;0
27383551;68;1255;0
27393203;70;1277;0
27403170;57;1133;0
27412369;69;1266;0
27423695;61;1177;0
27432662;68;1255;0
27443448;77;1355;0
27452662;69;1266;0
27463132;86;1455;0
27472681;71;1288;0
27483541;51;1066;0
27492746;68;1255;0
27503561;51;1066;0
27512770;65;1222;0
27523347;96;1566;0
27532239;68;1255;0
27543390;97;1577;0
27552657;71;1288;0
27563374;51;1066;0
27572842;66;1233;0
27583109;70;1277;0
27592306;66;1233;0
27603043;109;1711;0
27612704;69;1266;0
27623576;51;1066;0
27632661;67;1244;0
27643093;88;1477;0
27652766;69;1266;0
27663542;66;1233;0
27672657;68;1255;0
27683139;91;1511;0
27692756;70;1277;0
27703494;50;1055;0
27713176;66;1233;0
27723378;75;1333;0
27732304;67;1244;0
27743360;80;1388;0
27752265;68;1255;0
27763013;69;1266;0
27783473;51;1066;0
27792757;65;1222;0
27803498;118;1811;0
27812402;70;1277;0
27823761;51;1066;0
27832257;68;1255;0
27842990;69;1266;0
27852298;67;1244;0
27863381;106;1677;0
27968893;71;1288;0
27973457;51;1066;0
27982449;67;1244;0
27993338;88;1477;0
28002289;70;1277;0
28013348;49;1044;0
28022440;65;1222;0
28033486;51;1066;0
28042300;65;1222;0
28053101;92;1522;0
28062373;67;1244;0
28074188;52;1077;0
28082656;66;1233;0
28093389;73;1311;0
28102285;66;1233;0
28113477;73;1311;0
28122827;67;1244;0
28133156;84;1433;0
28142367;68;1255;0
28153471;51;1066;0
28162724;66;1233;0
28173895;82;1411;0
28182308;67;1244;0
28203079;52;1077;0
28212349;66;1233;0
28223673;107;1688;0
28232678;71;1288;0
28242982;51;1066;0
28252640;67;1244;0
28263427;63;1200;0
28272829;68;1255;0
28283926;80;1388;0
28292375;68;1255;0
28303094;51;1066;0
28312348;66;1233;0
28323314;84;1433;0
28332259;67;1244;0
28343420;72;1300;0
28352648;69;1266;0
28363124;51;1066;0
28372673;65;1222;0
28383566;99;1600;0
28392369;68;1255;0
28403558;66;1233;0
28412766;68;1255;0
28423730;96;1566;0
28432259;72;1300;0
28443386;51;1066;0
28452691;65;1222;0
28463069;109;1711;0
28472541;70;1277;0
28483605;51;1066;0
28492811;68;1255;0
28503124;55;1111;0
28511956;64;1211;0
28523316;98;1588;0
28532260;68;1255;0
28543324;88;1477;0
28552240;70;1277;0
28563027;52;1077;0
28572559;68;1255;0
28582965;51;1066;0
28593056;64;1211;0
28603390;122;1855;0
28612643;72;1300;0
28623206;51;1066;0
28632281;67;1244;0
28643394;68;1255;0
28663139;51;1066;0
28693102;129;1933;0
28712357;133;1977;0
28723369;129;1933;0
28743348;51;1066;0
28752612;129;1933;0
28783497;51;1066;0
28793014;129;1933;0
28803549;125;1888;0
28863507;55;1111;0
28872911;129;1933;0
28903821;51;1066;0
29070549;129;1933;0
29075623;52;1077;0
29082706;129;1933;0
29123748;51;1066;0
29132621;129;1933;0
29152244;133;1977;0
29192407;129;1933;0
29203511;52;1077;0
29212716;133;1977;0
29232233;129;1933;0
29252217;133;1977;0
29262995;129;1933;0
29283580;53;1088;0
29292727;129;1933;0
29343363;52;1077;0
29352662;125;1888;0
29363390;52;1077;0
29372830;118;1811;0
29383786;129;1933;0
29403567;125;1888;0
29463450;55;1111;0
29473077;119;1822;0
29483874;129;1933;0
29543483;52;1077;0
29552718;123;1866;0
29563188;129;1933;0
29572576;124;1877;0
29583468;129;1933;0
29593019;128;1922;0
29603502;52;1077;0
29612710;115;1777;0
29623341;129;1933;0
29632252;118;1811;0
29643423;129;1933;0
29683543;52;1077;0
29692708;99;1600;0
29703788;133;1977;0
29743455;52;1077;0
29752713;98;1588;0
29763509;133;1977;0
29792321;129;1933;0
29803835;51;1066;0
29812726;98;1588;0
29823770;133;1977;0
29832636;102;1633;0
29843373;133;1977;0
29863526;52;1077;0
29873069;97;1577;0
29883539;91;1511;0
29892734;96;1566;0
29903793;133;1977;0
29923330;110;1722;0
29932610;129;1933;0
29943444;51;1066;0
29952625;119;1822;0
29963518;129;1933;0
30003463;51;1066;0
30013024;133;1977;0
30023754;51;1066;0
30032625;119;1822;0
30043420;51;1066;0
30052627;103;1644;0
30063505;133;1977;0
30169753;129;1933;0
30173789;54;1100;0
30182473;129;1933;0
30193776;52;1077;0
30202649;103;1644;0
30213387;129;1933;0
30222877;125;1888;0
30233480;55;1111;0
30242679;116;1788;0
30253543;125;1888;0
30262733;120;1833;0
30274115;129;1933;0
30292328;133;1977;0
30302749;129;1933;0
30323762;52;1077;0
30332602;109;1711;0
30343439;133;1977;0
30352637;121;1844;0
30363503;133;1977;0
30383847;51;1066;0
30392756;122;1855;0
30403532;133;1977;0
30423738;104;1655;0
30432637;129;1933;0
30443377;51;1066;0
30452606;121;1844;0
30463486;51;1066;0
30472828;108;1700;0
30483509;129;1933;0
30512803;125;1888;0
30523660;55;1111;0
30532604;117;1800;0
30543414;129;1933;0
30583516;52;1077;0
30593060;129;1933;0
30632681;125;1888;0
30643440;51;1066;0
30652624;119;1822;0
30663492;129;1933;0
30692385;133;1977;0
30703365;129;1933;0
30723753;124;1877;0
30732600;129;1933;0
30743433;52;1077;0
30752634;125;1888;0
30763469;129;1933;0
30783558;52;1077;0
30792763;129;1933;0
30823760;105;1666;0
30832665;125;1888;0
30843404;129;1933;0
30872965;125;1888;0
30903507;52;1077;0
30913065;129;1933;0
30952338;133;1977;0
30983484;89;1488;0
30992330;129;1933;0
31003501;127;1911;0
31013060;129;1933;0
31023323;122;1855;0
31032231;129;1933;0
31063511;86;1455;0
31072958;129;1933;0
31103103;118;1811;0
31112326;129;1933;0
31163097;98;1588;0
31270088;129;1933;0
31274539;125;1888;0
31302438;108;1700;0
31312373;125;1888;0
31343581;107;1688;0
31352766;129;1933;0
31403107;80;1388;0
31412336;129;1933;0
31442955;87;1466;0
31452225;129;1933;0
31463387;132;1966;0
31473312;133;1977;0
31483450;131;1955;0
31492628;133;1977;0
31503175;129;1933;0
31532610;133;1977;0
31543419;129;1933;0
31572581;133;1977;0
31583793;97;1577;0
31592353;129;1933;0
31612320;133;1977;0
31623371;101;1622;0
31632645;129;1933;0
31663074;88;1477;0
31672691;129;1933;0
31703502;128;1922;0
31712374;133;1977;0
31723364;128;1922;0
31732208;133;1977;0
31743393;129;1933;0
31793081;125;1888;0
31803492;94;1544;0
31812341;129;1933;0
31923342;96;1566;0
31932250;129;1933;0
31942984;127;1911;0
31952235;129;1933;0
32023352;110;1722;0
32032201;129;1933;0
32063534;75;1333;0
32073054;129;1933;0
32083557;133;1977;0
32103391;98;1588;0
32112334;133;1977;0
32269629;90;1500;0
