@20260609_103407_446_accel_adxl375.csv@uptime;ax;ay;az
@20260609_103407_446_accel_adxl375.csv@940481662;0.0;0.0;0.935
@20260609_103407_446_accel_adxl375.csv@940541688;0.0;0.0;1.054
@20260609_103407_446_accel_adxl375.csv@940593993;0.0;0.0;1.035
@20260609_103407_446_accel_adxl375.csv@940651488;0.0;0.0;0.957
@20260609_103407_446_accel_adxl375.csv@940704261;0.0;0.0;0.965
@20260609_103407_446_accel_adxl375.csv@940761716;0.0;0.0;1.0
@20260609_103407_446_accel_adxl375.csv@940812344;0.0;0.0;1.026
@20260609_103407_446_accel_adxl375.csv@940871517;0.0;0.0;1.029
@20260609_103407_446_accel_adxl375.csv@940931551;0.0;0.0;0.94
@20260609_103407_446_accel_adxl375.csv@940991551;0.0;0.0;0.948
@20260609_103407_446_accel_adxl375.csv@941041703;0.0;0.0;1.1
@20260609_103407_446_accel_adxl375.csv@941101726;0.0;0.0;1.084
@20260609_103407_446_accel_adxl375.csv@941151448;0.0;0.0;0.996
@20260609_103407_446_accel_adxl375.csv@941211512;0.0;0.0;0.922
@20260609_103407_446_accel_adxl375.csv@941263512;0.0;0.0;1.108
@20260609_103407_446_accel_adxl375.csv@941321669;0.0;0.0;1.03
@20260609_103407_446_accel_adxl375.csv@941381728;0.0;0.0;1.09
@20260609_103407_446_accel_adxl375.csv@941434685;0.0;0.0;0.958
@20260609_103407_446_accel_adxl375.csv@941491539;0.0;0.0;0.966
@20260609_103407_446_accel_adxl375.csv@941544644;0.0;0.0;1.111
@20260609_103407_446_accel_adxl375.csv@941601694;0.0;0.0;0.968
@20260609_103407_446_accel_adxl375.csv@941653141;0.0;0.0;1.051
@20260609_103407_446_accel_adxl375.csv@941711493;0.0;0.0;1.054
@20260609_103407_446_accel_adxl375.csv@941763138;0.0;0.0;1.022
@20260609_103407_446_accel_adxl375.csv@941821659;0.0;0.0;0.953
@20260609_103407_446_accel_adxl375.csv@941873589;0.0;0.0;1.082
@20260609_103407_446_accel_adxl375.csv@941931517;0.0;0.0;0.982
@20260609_103407_446_accel_adxl375.csv@941983154;0.0;0.0;0.915
@20260609_103407_446_accel_adxl375.csv@942032357;0.0;0.0;0.953
@20260609_103407_446_accel_adxl375.csv@942091561;0.0;0.0;0.984
@20260609_103407_446_accel_adxl375.csv@942151489;0.0;0.0;0.956
@20260609_103407_446_accel_adxl375.csv@942201729;0.0;0.0;1.101
@20260609_103407_446_accel_adxl375.csv@942261699;0.0;0.0;0.99
@20260609_103407_446_accel_adxl375.csv@942321692;0.0;0.0;1.003
@20260609_103407_446_accel_adxl375.csv@942381683;0.0;0.0;0.977
@20260609_103407_446_accel_adxl375.csv@942441686;0.0;0.0;0.932
@20260609_103407_446_accel_adxl375.csv@942495110;0.0;0.0;0.923
@20260609_103407_446_accel_adxl375.csv@942551449;0.0;0.0;1.042
@20260609_103407_446_accel_adxl375.csv@942604839;0.0;0.0;0.919
