@20000101_000003_366_accel_adxl375.csv@uptime;ax;ay;az
@20000101_000003_366_accel_adxl375.csv@18194675;0.0;0.0;1.125
@20000101_000003_366_accel_adxl375.csv@18254656;0.0;0.0;0.035
@20000101_000003_366_accel_adxl375.csv@18314638;0.0;0.0;1.274
@20000101_000003_366_accel_adxl375.csv@18374644;0.0;0.0;1.353
@20000101_000003_366_accel_adxl375.csv@18426031;0.0;0.0;0.937
@20000101_000003_366_accel_adxl375.csv@18484800;0.0;0.0;1.443
@20000101_000003_366_accel_adxl375.csv@18537050;0.0;0.0;1.351
@20000101_000003_366_accel_adxl375.csv@18594640;0.0;0.0;1.305
@20000101_000003_366_accel_adxl375.csv@18646831;0.0;0.0;0.35
@20000101_000003_366_accel_adxl375.csv@18704817;0.0;0.0;0.531
@20000101_000003_366_accel_adxl375.csv@18764784;0.0;0.0;1.243
@20000101_000003_366_accel_adxl375.csv@18824784;0.0;0.0;0.229
@20000101_000003_366_accel_adxl375.csv@18884780;0.0;0.0;0.894
@20000101_000003_366_accel_adxl375.csv@18944777;0.0;0.0;1.208
@20000101_000003_366_accel_adxl375.csv@19017038;0.0;0.0;1.556
@20000101_000003_366_accel_adxl375.csv@19074623;0.0;0.0;1.939
@20000101_000003_366_accel_adxl375.csv@19126072;0.0;0.0;0.908
@20000101_000003_366_accel_adxl375.csv@19184825;0.0;0.0;1.935
@20000101_000003_366_accel_adxl375.csv@19244811;0.0;0.0;0.328
@20000101_000003_366_accel_adxl375.csv@19304793;0.0;0.0;1.088
@20000101_000003_366_accel_adxl375.csv@19364787;0.0;0.0;0.03
@20000101_000003_366_accel_adxl375.csv@19424770;0.0;0.0;0.828
@20000101_000003_366_accel_adxl375.csv@19477436;0.0;0.0;0.603
@20000101_000003_366_accel_adxl375.csv@19534677;0.0;0.0;1.317
@20000101_000003_366_accel_adxl375.csv@19585986;0.0;0.0;0.113
@20000101_000003_366_accel_adxl375.csv@19644791;0.0;0.0;1.893
@20000101_000003_366_accel_adxl375.csv@19687831;0.0;0.0;1.5
@20000101_000003_366_accel_adxl375.csv@19744787;0.0;0.0;0.084
@20000101_000003_366_accel_adxl375.csv@19796158;0.0;0.0;0.819
@20000101_000003_366_accel_adxl375.csv@19854645;0.0;0.0;0.108
@20000101_000003_366_accel_adxl375.csv@19905982;0.0;0.0;0.446
@20000101_000003_366_accel_adxl375.csv@19964769;0.0;0.0;0.573
@20000101_000003_366_accel_adxl375.csv@20065747;0.0;0.0;0.601
@20000101_000003_366_accel_adxl375.csv@20117507;0.0;0.0;0.2
@20000101_000003_366_accel_adxl375.csv@20174630;0.0;0.0;1.62
@20000101_000003_366_accel_adxl375.csv@20226019;0.0;0.0;1.585
@20000101_000003_366_accel_adxl375.csv@20284796;0.0;0.0;0.047
@20000101_000003_366_accel_adxl375.csv@20344778;0.0;0.0;0.114
@20000101_000003_366_accel_adxl375.csv@20404804;0.0;0.0;1.885
@20000101_000003_366_accel_adxl375.csv@20464794;0.0;0.0;0.682
@20000101_000003_366_accel_adxl375.csv@20516188;0.0;0.0;0.421
@20000101_000003_366_accel_adxl375.csv@20574639;0.0;0.0;0.854
@20000101_000003_366_accel_adxl375.csv@20634628;0.0;0.0;1.491
@20000101_000003_366_accel_adxl375.csv@20694653;0.0;0.0;1.07
@20000101_000003_366_accel_adxl375.csv@20745991;0.0;0.0;1.225
@20000101_000003_366_accel_adxl375.csv@20804806;0.0;0.0;0.672
@20000101_000003_366_accel_adxl375.csv@20856209;0.0;0.0;0.339
@20000101_000003_366_accel_adxl375.csv@20914609;0.0;0.0;1.651
@20000101_000003_366_accel_adxl375.csv@20974658;0.0;0.0;0.816
@20000101_000003_366_accel_adxl375.csv@21034638;0.0;0.0;1.057
@20000101_000003_366_accel_adxl375.csv@21120152;0.0;0.0;1.757
@20000101_000003_366_accel_adxl375.csv@21166059;0.0;0.0;1.87
@20000101_000003_366_accel_adxl375.csv@21224800;0.0;0.0;0.182
@20000101_000003_366_accel_adxl375.csv@21276729;0.0;0.0;0.735
@20000101_000003_366_accel_adxl375.csv@21334631;0.0;0.0;1.941
@20000101_000003_366_accel_adxl375.csv@21394662;0.0;0.0;1.411
@20000101_000003_366_accel_adxl375.csv@21454617;0.0;0.0;1.031
@20000101_000003_366_accel_adxl375.csv@21506445;0.0;0.0;0.758
@20000101_000003_366_accel_adxl375.csv@21564783;0.0;0.0;0.693
@20000101_000003_366_accel_adxl375.csv@21614648;0.0;0.0;1.602
@20000101_000003_366_accel_adxl375.csv@21666025;0.0;0.0;1.336
@20000101_000003_366_accel_adxl375.csv@21724839;0.0;0.0;1.179
@20000101_000003_366_accel_adxl375.csv@21784773;0.0;0.0;1.881
@20000101_000003_366_accel_adxl375.csv@21844791;0.0;0.0;1.03
@20000101_000003_366_accel_adxl375.csv@21904781;0.0;0.0;1.263
