@20000101_000004_645_accel_adxl375.csv@uptime;ax;ay;az
@20000101_000004_645_accel_adxl375.csv@24350836;0.0;0.0;1.045
@20000101_000004_645_accel_adxl375.csv@24410821;0.0;0.0;1.131
@20000101_000004_645_accel_adxl375.csv@24470805;0.0;0.0;1.105
@20000101_000004_645_accel_adxl375.csv@24530826;0.0;0.0;1.009
@20000101_000004_645_accel_adxl375.csv@24582099;0.0;0.0;1.156
@20000101_000004_645_accel_adxl375.csv@24640642;0.0;0.0;1.186
@20000101_000004_645_accel_adxl375.csv@24691969;0.0;0.0;0.905
@20000101_000004_645_accel_adxl375.csv@24750821;0.0;0.0;1.069
@20000101_000004_645_accel_adxl375.csv@24802092;0.0;0.0;1.124
@20000101_000004_645_accel_adxl375.csv@24938314;0.0;0.0;1.079
@20000101_000004_645_accel_adxl375.csv@25000957;0.0;0.0;1.157
@20000101_000004_645_accel_adxl375.csv@25052056;0.0;0.0;0.918
@20000101_000004_645_accel_adxl375.csv@25111003;0.0;0.0;1.178
@20000101_000004_645_accel_adxl375.csv@25161922;0.0;0.0;0.846
@20000101_000004_645_accel_adxl375.csv@25220673;0.0;0.0;0.948
@20000101_000004_645_accel_adxl375.csv@25272069;0.0;0.0;1.231
@20000101_000004_645_accel_adxl375.csv@25330821;0.0;0.0;1.024
@20000101_000004_645_accel_adxl375.csv@25390800;0.0;0.0;0.842
@20000101_000004_645_accel_adxl375.csv@25450647;0.0;0.0;0.992
@20000101_000004_645_accel_adxl375.csv@25510829;0.0;0.0;0.941
@20000101_000004_645_accel_adxl375.csv@25570816;0.0;0.0;0.874
@20000101_000004_645_accel_adxl375.csv@25630795;0.0;0.0;0.847
@20000101_000004_645_accel_adxl375.csv@25682095;0.0;0.0;1.177
@20000101_000004_645_accel_adxl375.csv@25740670;0.0;0.0;1.225
@20000101_000004_645_accel_adxl375.csv@25791943;0.0;0.0;1.164
@20000101_000004_645_accel_adxl375.csv@25850822;0.0;0.0;1.191
@20000101_000004_645_accel_adxl375.csv@25902111;0.0;0.0;1.136
