@20000101_000004_169_accel_adxl375.csv@uptime;ax;ay;az
@20000101_000004_169_accel_adxl375.csv@21847528;0.0;0.0;0.98
@20000101_000004_169_accel_adxl375.csv@21897638;0.0;0.0;1.545
@20000101_000004_169_accel_adxl375.csv@21947485;0.0;0.0;1.898
@20000101_000004_169_accel_adxl375.csv@21997640;0.0;0.0;0.442
@20000101_000004_169_accel_adxl375.csv@22047515;0.0;0.0;1.408
@20000101_000004_169_accel_adxl375.csv@22097573;0.0;0.0;1.464
@20000101_000004_169_accel_adxl375.csv@22147494;0.0;0.0;1.142
@20000101_000004_169_accel_adxl375.csv@22197646;0.0;0.0;0.395
@20000101_000004_169_accel_adxl375.csv@22247509;0.0;0.0;1.761
@20000101_000004_169_accel_adxl375.csv@22297703;0.0;0.0;1.323
@20000101_000004_169_accel_adxl375.csv@22347504;0.0;0.0;1.326
@20000101_000004_169_accel_adxl375.csv@22397626;0.0;0.0;0.334
@20000101_000004_169_accel_adxl375.csv@22447512;0.0;0.0;1.979
@20000101_000004_169_accel_adxl375.csv@22504633;0.0;0.0;1.783
@20000101_000004_169_accel_adxl375.csv@22549309;0.0;0.0;1.677
@20000101_000004_169_accel_adxl375.csv@22604610;0.0;0.0;1.665
@20000101_000004_169_accel_adxl375.csv@22648312;0.0;0.0;0.794
@20000101_000004_169_accel_adxl375.csv@22704611;0.0;0.0;1.759
@20000101_000004_169_accel_adxl375.csv@22748298;0.0;0.0;0.653
@20000101_000004_169_accel_adxl375.csv@22892789;0.0;0.0;0.744
@20000101_000004_169_accel_adxl375.csv@22944622;0.0;0.0;0.389
@20000101_000004_169_accel_adxl375.csv@22988299;0.0;0.0;1.658
@20000101_000004_169_accel_adxl375.csv@23037629;0.0;0.0;0.85
